img_idx,IoU_bg,IoU_pet,mIoU,Dice_bg,Dice_pet,mDice
303,0.0779110317255595,0.48201885710568576,0.27996494441562264,0.14455929929733932,0.6504895059797637,0.39752440263855154
304,0.12603809101947172,0.4822983454397417,0.3041682182296067,0.22386115003509632,0.6507439570765521,0.4373025535558242
305,0.07995683126310217,0.20746008187463105,0.1437084565688666,0.14807412472142206,0.34363054313570485,0.24585233392856345
306,0.04978540772516926,0.515020653397617,0.28240303056139315,0.0948487326244164,0.6798859833925311,0.38736735800847377
307,0.07102452763743451,0.3668373060304482,0.21893091683394134,0.13262913370267443,0.5367680621709288,0.33469859793680157
308,0.09810000992137588,0.4095419041580852,0.25382095703973057,0.17867226852752666,0.5810992960903894,0.379885782308958
309,0.12133858726222152,0.23646790925151984,0.17890324825687068,0.21641739371240754,0.3824893593795939,0.2994533765460007
310,0.0997762274579883,0.3271791172028478,0.21347767233041806,0.18144823458970388,0.4930444021639037,0.3372463183768038
311,0.17907200881129265,0.494994325207096,0.33703316700919433,0.3037507590258682,0.6622022797826023,0.48297651940423525
312,0.15524095524051124,0.5086011845336584,0.3319210698870848,0.2687594385159093,0.6742685737594435,0.47151400613767636
313,0.09650174785002551,0.4266120413245674,0.2615568945872965,0.1760174993596537,0.5980771631907308,0.38704733127519225
314,0.17060504410443383,0.43107209817550524,0.30083857113996954,0.2914818195319745,0.6024463739109795,0.446964096721477
315,0.0859052532831006,0.3700483247937387,0.22797678903841967,0.1582186899333559,0.5401974778509359,0.34920808389214586
316,0.09063834699274931,0.36067196883564245,0.22565515791419588,0.1662115535230706,0.5301380157691902,0.3481747846461304
317,0.16588716271409357,0.5782118285251088,0.37204949561960116,0.28456812634924517,0.7327429918776707,0.508655559113458
318,0.09793061340173591,0.322335981652351,0.21013329752704346,0.1783912611714431,0.4875250860973619,0.3329581736344025
319,0.09201374793620737,0.46003926870017375,0.27602650831819053,0.16852122623932858,0.6301738296528586,0.39934752794609363
320,0.10558100791314956,0.2896834584720509,0.19763223319260023,0.19099642117123564,0.44923187402163417,0.3201141475964349
321,0.12426490144471093,0.516818574618844,0.32054173803177743,0.2210598254646697,0.6814507460112209,0.4512552857379453
322,0.10789759305334898,0.5503893429426758,0.3291434679980124,0.19477900074858878,0.7100014527938173,0.45239022677120305
323,0.04824985194636334,0.5228011502148484,0.28552550108060587,0.09205792274957016,0.6866308843293002,0.38934440353943517
324,0.06602439455522355,0.4991547515593662,0.2825895730572949,0.12387032584328588,0.6659149111059597,0.39489261847462276
325,0.17055380459214192,0.3643202208413314,0.2674370127167367,0.2914070313095403,0.5340684910712048,0.41273776119037253
326,0.16184553534922,0.5580544192892734,0.35994997731924666,0.27860077854595966,0.7163477891148848,0.49747428383042225
327,0.25237037820220515,0.6366486227205759,0.4445095004613905,0.4030283414471784,0.7779906008930427,0.5905094711701105
328,0.05775546879823463,0.5223960296511458,0.29007574922469026,0.10920381978994316,0.686281387335005,0.3977426035624741
329,0.04427378147647317,0.5126152693902033,0.27844452543333825,0.08479343685881982,0.6777867178305814,0.3812900773447006
330,0.1046243558445056,0.577101681344152,0.34086301859432877,0.1894297464852083,0.7318509493342148,0.46064034790971153
331,0.10346436486613944,0.5040330386518294,0.3037487017589844,0.1875264270608152,0.670241977002885,0.4288842020318501
332,0.0800655737702293,0.5552984435912206,0.31768200868072494,0.14826057919935565,0.7140731682454763,0.43116687372241597
333,0.15666541494496183,0.6340199465474317,0.3953426807461967,0.2708915005510327,0.7760247332195312,0.523458116885282
334,0.06569488024771479,0.24397377386346344,0.1548343270555891,0.12329022399440331,0.3922490634279909,0.2577696437111971
335,0.025646078486499503,0.4644332688580821,0.24503967367229082,0.050009606675129666,0.6342839632702857,0.3421467849727077
336,0.10442885332141102,0.3278758659267637,0.21615235962408735,0.1891092450316854,0.49383511567616223,0.3414721803539238
337,0.05188440476726362,0.3488250817775496,0.20035474327240663,0.09865039263272163,0.5172280475654417,0.3079392200990817
338,0.06638714185860801,0.5801118863527247,0.3232495141056664,0.12450851900352389,0.7342668470038047,0.4293876830036643
339,0.09845606416953605,0.5198888728292144,0.3091724684993752,0.1792626348582665,0.6841143219391578,0.43168847839871216
340,0.1011519743729827,0.27779244349071475,0.18947220893184874,0.18372027971993712,0.4348005732947244,0.30926042650733077
341,0.017062005825971876,0.6737919499122658,0.3454269778691188,0.033551554827998036,0.8051083648091192,0.4193299598185586
342,0.07342858638176211,0.43554917902050766,0.2544888827011349,0.13681131155500534,0.6068049571352032,0.3718081343451043
343,0.1147513766288089,0.47886429164756084,0.29680783413818485,0.20587797249613793,0.6476108651106475,0.4267444188033927
344,0.12640045963770494,0.448876367469934,0.28763841355381947,0.22443254271817387,0.6196199724808455,0.42202625759950974
345,0.17343421938686593,0.6588344942596899,0.41613435682327793,0.2956010938175767,0.7943342106033511,0.5449676522104638
346,0.10816408722136768,0.49815462315381676,0.30315935518759224,0.19521312496704424,0.6650243111824257,0.43011871807473495
347,0.10407993338822362,0.7638353243646508,0.43395762887643724,0.18853695324182,0.8661072990357431,0.5273221261387816
348,0.15427408761904274,0.44854398280245766,0.3014090352107502,0.26730927996013276,0.6193032287976126,0.44330625437887267
349,0.05619843711695429,0.45388517771544323,0.25504180741619875,0.10641643680207673,0.6243755485954591,0.3653959926987679
350,0.06862396625656116,0.37252554278356875,0.22057475452006495,0.12843426391970988,0.5428322186675861,0.335633241293648
351,0.05964969583121851,0.6405462348799992,0.35009796535560883,0.11258380211099413,0.7808938526220239,0.44673882736650905
352,0.0933682793111153,0.3884320308818899,0.2409001550965026,0.17079017395665194,0.5595261737589987,0.36515817385782534
353,0.10291606462607181,0.32642393359032396,0.2146699991081979,0.1866253796220913,0.49218643500614406,0.3394059073141177
354,0.10379987541358053,0.5617283950608277,0.3327641352372041,0.18807734576829513,0.7193675889320678,0.45372246735018146
355,0.04327488820886304,0.4923749317092135,0.26782490995903824,0.08295970448049246,0.6598541978258743,0.3714069511531834
356,0.06652345644769411,0.5764901911459751,0.3215068237968346,0.12474822948435856,0.7313590587289547,0.42805364410665664
357,0.055864410114986066,0.39332964514282254,0.2245970276289043,0.10581739393773544,0.5645895018655179,0.3352034479016267
358,0.041804804941092226,0.33751471858020643,0.18965976176064933,0.08025458270651005,0.5046893524109907,0.2924719675587504
359,0.06401916288435698,0.41074971823989914,0.23738444056212807,0.1203346050851434,0.5823140886426897,0.35132434686391656
360,0.13466593918885636,0.7222903169310863,0.4284781280599713,0.23736667249415383,0.8387555917031695,0.5380611320986617
361,0.1590523144339659,0.48596159319512133,0.32250695381454364,0.2744523477555723,0.6540701932278136,0.46426127049169297
362,0.09638263907684592,0.5187211242291473,0.30755188165299663,0.17581934562189,0.6831025340382133,0.4294609398300516
363,0.05844654537735111,0.4385826398641403,0.2485145926207457,0.11043835068026811,0.609742711625604,0.36009053115293604
364,0.05522272147319237,0.46395467778666466,0.25958869962992853,0.10466552766433258,0.633837488040425,0.36925150785237876
365,0.11562228024318702,0.6767919337128822,0.3962071069780346,0.20727854273040028,0.8072461706256867,0.5072623566780435
366,0.17016774510052388,0.5489022621558856,0.35953500362820473,0.29084333560382924,0.7087629420747048,0.499803138839267
367,0.10949692635777318,0.4198162558026224,0.2646565910801978,0.19738121621882587,0.5913670224395342,0.39437411932918004
368,0.045920611823471555,0.5606974243902824,0.30330901810687694,0.08780898149318038,0.718521624535044,0.4031653030141122
369,0.10203335432346375,0.2694792854423521,0.18575631988290792,0.18517289685138766,0.42455089820304015,0.30486189752721393
370,0.05900265217229625,0.549078984528589,0.30404081835044267,0.11143060322137269,0.7089102492674808,0.41017042624442673
371,0.11239992601761725,0.45182924839193916,0.2821145872047782,0.20208546115246173,0.6224275325660918,0.4122564968592768
372,0.18111329707167895,0.3869452963899656,0.2840292967308223,0.3066823437187798,0.557982059418108,0.4323322015684439
373,0.0897122585728821,0.442371462605128,0.26604186058900503,0.16465311437419602,0.6133946408037527,0.3890238775889744
374,0.1452109093056108,0.5233641776757495,0.33428754349068013,0.2535967971064094,0.6871162987096948,0.47035654790805215
375,0.15819707352340007,0.364172118685427,0.2611845961044135,0.27317816136789586,0.5339093413466893,0.4035437513572926
376,0.038323584593206256,0.45663865808150556,0.2474811213373559,0.07381819148068498,0.6269758880118291,0.3503970397462571
377,0.1881446354470939,0.4055658755917335,0.2968552555194137,0.31670325284311174,0.5770855463049614,0.4468943995740366
378,0.03718021898179342,0.4211035364952949,0.22914187773854416,0.07169480925560552,0.5926430069040773,0.33216890807984145
379,0.11078632748693636,0.44941218672985145,0.2800992571083939,0.19947369668760942,0.6201302719053446,0.409801984296477
380,0.10672268907535848,0.42816855489375144,0.26744562198455496,0.19286256643843247,0.5996050724217283,0.3962338194300804
381,0.06876619493706118,0.3264884432408155,0.19762731908893832,0.1286833271164808,0.49225976284143713,0.31047154497895896
382,0.06348337665873996,0.45860225259355447,0.2610428146261472,0.11938762382575739,0.6288242758135186,0.374105949819638
383,0.06487995838904738,0.4592185669498477,0.26204926266944756,0.12185403223701932,0.6294034044670029,0.3756287183520111
384,0.11519313304655111,0.7565921004978408,0.43589261677219593,0.20658866994967884,0.8614317464861795,0.5340102082179292
385,0.11522149439299384,0.33971862727171237,0.2274700608323531,0.20663427843221044,0.5071492182855394,0.35689174835887494
386,0.22509489666759785,0.33021034595834964,0.27765262131297375,0.3674734051702973,0.49647839074721634,0.4319758979587568
387,0.09780125107671686,0.2013131279633231,0.14955718952001998,0.17817660706943808,0.33515512862932656,0.25666586784938233
388,0.07267003635686499,0.6726763384811921,0.37267318741902855,0.13549373785749805,0.8043114175836186,0.4699025777205583
389,0.05983735890259789,0.5125542760044797,0.2861958174535388,0.11291800274818793,0.6777333998994448,0.3953257013238164
390,0.07496463932084446,0.5232178515951009,0.2990912454579727,0.13947368421012737,0.6869901781248055,0.4132319311674664
391,0.11483797612247061,0.49362560166434627,0.30423178889340846,0.2060173380922845,0.6609763532632267,0.4334968456777556
392,0.08338172815330445,0.5225289771995247,0.3029553526764146,0.15392862180800132,0.6863961015187275,0.4201623616633644
393,0.1695710031044624,0.5645021932730219,0.3670365981887421,0.2899712846066805,0.7216380976648594,0.50580469113577
